"","id_ccbh","bpo_ecoli","cco_ecoli","mfo_ecoli","bp_ecoli","cc_ecoli","mf_ecoli","bpo_pao1","cco_pao1","mfo_pao1","bp_pao1","cc_pao1","mf_pao1"
"1469","PA4851_07175",NA,0.321,NA,NA,2,NA,NA,0.482,NA,NA,2,NA
"1470","PA4851_07180",0.669,0.55,0.77,3,3,4,0.646,0.398,0.427,3,2,2
"1471","PA4851_07185",NA,NA,0.628,NA,NA,3,NA,NA,0.316,NA,NA,2
"1472","PA4851_07190",0.327,0.443,0.611,2,2,3,0.213,0.287,0.152,1,2,1
"1473","PA4851_07195",0.166,0.385,0.158,1,2,1,0.18,0.512,0.181,1,3,1
"1474","PA4851_07200",0.902,1,0.67,4,4,3,0.902,1,0.677,4,4,3
"1475","PA4851_07205",0.103,0.328,0.095,1,2,1,NA,0.19,NA,NA,1,NA
"1476","PA4851_07210",0.648,0.797,0.491,3,4,2,0.576,1,0.687,3,4,3
"1477","PA4851_07215",0.479,0.435,0.383,2,2,2,NA,NA,0.331,NA,NA,2
"1478","PA4851_07220",0.172,0.491,0.289,1,2,2,0.421,0.512,0.592,2,3,3
"1479","PA4851_07225",0.114,0.3,0.162,1,2,1,0.114,0.288,0.14,1,2,1
"1480","PA4851_07230",0.325,0.441,0.397,2,2,2,0.395,0.494,0.489,2,2,2
"1481","PA4851_07250",0.641,NA,0.764,3,NA,4,0.851,NA,0.764,4,NA,4
"1482","PA4851_07255",0.529,NA,0.605,3,NA,3,0.7,NA,0.605,3,NA,3
"1483","PA4851_07270",0.836,NA,0.715,4,NA,3,0.187,0.29,0.282,1,2,2
"1484","PA4851_07275",0.118,0.432,0.141,1,2,1,0.138,0.434,0.184,1,2,1
"1485","PA4851_07280",0.118,0.432,0.153,1,2,1,0.138,0.434,0.173,1,2,1
"1486","PA4851_07285",0.231,0.432,0.141,1,2,1,0.235,0.434,0.184,1,2,1
"1487","PA4851_07290",0.118,0.346,0.166,1,2,1,0.138,0.325,0.182,1,2,1
"1488","PA4851_07295",0.118,0.346,0.166,1,2,1,0.138,0.325,0.182,1,2,1
"1489","PA4851_07300",0.118,0.432,0.08,1,2,1,0.138,0.434,0.109,1,2,1
"1490","PA4851_07320",0.303,0.567,0.33,2,3,2,0.384,0.53,0.356,2,3,2
"1491","PA4851_07325",0.09,0.42,0.187,1,2,1,0.098,0.49,0.2,1,2,1
"1492","PA4851_07330",0.275,NA,0.168,2,NA,1,0.323,NA,0.155,2,NA,1
"1493","PA4851_07335",0.193,NA,0.128,1,NA,1,NA,NA,0.547,NA,NA,3
"1494","PA4851_07340",0.259,0.343,0.086,2,2,1,0.221,NA,0.247,1,NA,1
"1495","PA4851_07345",0.144,0.257,0.091,1,2,1,0.356,0.47,0.363,2,2,2
"1496","PA4851_07350",0.133,NA,0.059,1,NA,1,0.484,NA,0.304,2,NA,2
"1497","PA4851_07355",0.331,0.699,0.013,2,3,1,0.67,1,0.812,3,4,4
"1498","PA4851_07360",NA,0.432,NA,NA,2,NA,NA,0.434,NA,NA,2,NA
"1499","PA4851_07365",NA,0.3,NA,NA,2,NA,NA,0.288,NA,NA,2,NA
"1500","PA4851_07375",0.737,1,1,3,4,4,0.849,1,1,4,4,4
"1501","PA4851_07380",0.115,0.314,0.261,1,2,2,NA,NA,0.05,NA,NA,1
"1502","PA4851_07385",0.315,NA,NA,2,NA,NA,0.254,NA,NA,2,NA,NA
"1503","PA4851_07390",0.056,0.432,0.122,1,2,1,0.049,0.434,0.112,1,2,1
"1504","PA4851_07400",0.384,0.614,0.302,2,3,2,0.352,0.602,0.263,2,3,2
"1505","PA4851_07405",0.185,0.47,0.127,1,2,1,0.164,NA,0.071,1,NA,1
"1506","PA4851_07420",0.455,0.658,0.371,2,3,2,0.353,0.794,0.354,2,4,2
"1507","PA4851_07430",0.174,NA,0.093,1,NA,1,0.18,NA,0.124,1,NA,1
"1508","PA4851_07435",0.558,0.883,0.421,3,4,2,0.517,0.649,0.442,3,3,2
"1509","PA4851_07440",0.145,NA,0.172,1,NA,1,0.224,NA,0.381,1,NA,2
"1510","PA4851_07445",NA,0.47,NA,NA,2,NA,NA,0.492,NA,NA,2,NA
"1511","PA4851_07450",0.371,0.722,0.521,2,3,3,NA,0.883,0.558,NA,4,3
"1512","PA4851_07455",0.173,0.333,0.193,1,2,1,NA,NA,0.763,NA,NA,4
"1513","PA4851_07460",0.251,0.404,0.359,2,2,2,0.253,NA,0.178,2,NA,1
"1514","PA4851_07470",0.179,0.594,0.129,1,3,1,0.186,0.482,0.125,1,2,1
"1515","PA4851_07480",0.389,0.515,0.454,2,3,2,0.454,0.466,0.327,2,2,2
"1516","PA4851_07485",0.378,0.799,0.713,2,4,3,0.369,0.466,0.857,2,2,4
"1517","PA4851_07490",0.269,0.432,0.248,2,2,1,0.252,0.434,0.214,2,2,1
"1518","PA4851_07495",0.05,0.333,0.176,1,2,1,0.06,0.39,0.185,1,2,1
"1519","PA4851_07500",0.478,NA,0.338,2,NA,2,0.344,NA,NA,2,NA,NA
"1520","PA4851_07505",0.393,0.699,0.241,2,3,1,0.411,0.194,0.278,2,1,2
"1521","PA4851_07510",0.578,NA,0.025,3,NA,1,0.757,NA,NA,4,NA,NA
"1522","PA4851_07515",0.225,0.38,0.081,1,2,1,0.218,0.392,0.083,1,2,1
"1523","PA4851_07520",0.075,0.333,0.194,1,2,1,0.089,0.39,0.208,1,2,1
"1524","PA4851_07540",0.744,1,0.818,3,4,4,0.68,1,0.537,3,4,3
"1525","PA4851_07545",0.921,0.701,0.801,4,3,4,1,1,0.801,4,4,4
"1526","PA4851_07550",0.333,NA,0.263,2,NA,2,NA,NA,0.024,NA,NA,1
"1527","PA4851_07560",0.716,NA,NA,3,NA,NA,0.502,NA,0.613,3,NA,3
"1528","PA4851_07565",0.289,NA,0.094,2,NA,1,NA,NA,0.535,NA,NA,3
"1529","PA4851_07570",0.25,0.495,0.3,1,2,2,0.235,0.52,0.313,1,3,2
"1530","PA4851_07580",0.168,0.285,0.188,1,2,1,0.237,0.374,0.55,1,2,3
"1531","PA4851_07585",0.235,0.602,0.244,1,3,1,NA,NA,0.071,NA,NA,1
"1532","PA4851_07595",0.213,0.436,0.299,1,2,2,NA,NA,0.134,NA,NA,1
"1533","PA4851_07600",0.388,NA,0.09,2,NA,1,0.338,0.385,NA,2,2,NA
"1534","PA4851_07610",0.183,0.377,0.295,1,2,2,0.215,0.367,0.299,1,2,2
"1535","PA4851_07615",0.356,NA,0.444,2,NA,2,0.227,NA,0.363,1,NA,2
"1536","PA4851_07630",0.286,0.417,0.305,2,2,2,0.296,0.457,0.327,2,2,2
"1537","PA4851_07640",0.162,0.883,0.033,1,4,1,0.25,0.445,0.115,1,2,1
"1538","PA4851_07650",0.289,0.352,0.119,2,2,1,0.287,NA,NA,2,NA,NA
"1539","PA4851_07655",NA,0.288,0.509,NA,2,3,NA,0.39,0.136,NA,2,1
"1540","PA4851_07680",0.228,NA,NA,1,NA,NA,0.207,NA,NA,1,NA,NA
"1541","PA4851_07685",0.371,0.437,NA,2,2,NA,0.206,NA,NA,1,NA,NA
"1542","PA4851_07690",0.106,NA,NA,1,NA,NA,0.409,NA,NA,2,NA,NA
"1543","PA4851_07695",NA,NA,0.095,NA,NA,1,NA,NA,0.109,NA,NA,1
"1544","PA4851_07700",0.272,0.268,0.209,2,2,1,0.303,0.312,0.203,2,2,1
"1545","PA4851_07705",0.185,0.321,0.264,1,2,2,0.423,0.572,0.135,2,3,1
"1546","PA4851_07710",0.46,0.605,0.717,2,3,3,NA,0.601,0.498,NA,3,2
"1547","PA4851_07715",NA,0.321,NA,NA,2,NA,NA,0.342,NA,NA,2,NA
"1548","PA4851_07730",0.357,0.63,0.253,2,3,2,0.275,NA,0.249,2,NA,1
"1549","PA4851_07740",0.135,NA,NA,1,NA,NA,0.152,NA,NA,1,NA,NA
"1550","PA4851_07745",0.802,0.696,0.671,4,3,3,0.27,0.401,0.12,2,2,1
"1551","PA4851_07755",0.094,0.408,NA,1,2,NA,0.13,0.434,NA,1,2,NA
"1552","PA4851_07760",0.235,0.435,0.212,1,2,1,0.254,0.451,0.223,2,2,1
"1553","PA4851_07775",0.01,0.346,0.058,1,2,1,0.061,0.305,0.134,1,2,1
"1554","PA4851_07780",0.326,0.462,0.492,2,2,2,0.151,NA,0.404,1,NA,2
"1555","PA4851_07785",NA,0.883,1,NA,4,4,0.097,0.371,0.234,1,2,1
"1556","PA4851_07795",0.696,0.304,0.577,3,2,3,NA,NA,0.427,NA,NA,2
"1557","PA4851_07810",0.097,0.333,0.149,1,2,1,0.112,0.39,0.157,1,2,1
"1558","PA4851_07815",0.502,0.28,NA,3,2,NA,0.506,0.478,NA,3,2,NA
"1559","PA4851_07820",0.189,0.3,0.128,1,2,1,0.213,0.285,0.151,1,2,1
"1560","PA4851_07825",0.328,0.329,0.211,2,2,1,0.338,0.37,0.227,2,2,1
"1561","PA4851_07830",0.672,0.703,0.061,3,3,1,0.447,0.129,NA,2,1,NA
"1562","PA4851_07845",0.534,1,0.89,3,4,4,NA,NA,0.789,NA,NA,4
"1563","PA4851_07850",0.231,0.397,0.263,1,2,2,0.249,0.388,0.279,1,2,2
"1564","PA4851_07855",0.181,0.356,0.317,1,2,2,0.201,0.312,0.307,1,2,2
"1565","PA4851_07860",1,NA,NA,4,NA,NA,1,NA,NA,4,NA,NA
"1566","PA4851_07865",0.127,NA,0.137,1,NA,1,0.132,NA,0.137,1,NA,1
"1567","PA4851_07870",1,NA,0.671,4,NA,3,1,NA,NA,4,NA,NA
"1568","PA4851_07890",0.056,0.315,0.154,1,2,1,0.068,0.287,0.164,1,2,1
"1569","PA4851_07920",NA,NA,0.42,NA,NA,2,0.541,NA,0.451,3,NA,2
"1570","PA4851_07925",0.045,NA,0.037,1,NA,1,0.036,NA,0.04,1,NA,1
"1571","PA4851_07930",0.301,NA,NA,2,NA,NA,0.67,NA,0.824,3,NA,4
"1572","PA4851_07935",0.209,NA,0.155,1,NA,1,0.344,NA,0.032,2,NA,1
"1573","PA4851_07940",NA,0.593,NA,NA,3,NA,NA,0.434,NA,NA,2,NA
"1574","PA4851_07950",0.311,0.449,0.501,2,2,3,0.112,NA,0.129,1,NA,1
"1575","PA4851_07960",0.205,0.495,0.27,1,2,2,0.162,NA,0.267,1,NA,2
"1576","PA4851_07965",0.873,0.883,0.81,4,4,4,0.682,NA,0.785,3,NA,4
"1577","PA4851_07970",0.404,NA,0.426,2,NA,2,0.483,NA,0.334,2,NA,2
"1578","PA4851_07975",NA,0.449,NA,NA,2,NA,NA,0.342,NA,NA,2,NA
"1579","PA4851_07985",NA,NA,0.557,NA,NA,3,NA,NA,0.189,NA,NA,1
"1580","PA4851_08000",0.378,NA,NA,2,NA,NA,0.469,NA,NA,2,NA,NA
"1581","PA4851_08005",0.148,0.176,0.107,1,1,1,0.267,0.592,0.229,2,3,1
"1582","PA4851_08020",0.347,0.602,0.484,2,3,2,0.378,0.602,0.532,2,3,3
"1583","PA4851_08025",0.242,0.454,0.335,1,2,2,0.099,0.709,0.285,1,3,2
"1584","PA4851_08030",0.397,0.568,0.322,2,3,2,0.363,0.585,0.358,2,3,2
"1585","PA4851_08035",0.43,0.441,0.193,2,2,1,0.191,NA,0.248,1,NA,1
"1586","PA4851_08045",0.057,0.257,0.091,1,2,1,0.061,0.179,0.102,1,1,1
"1587","PA4851_08055",0.31,0.517,0.217,2,3,1,0.143,0.273,0.389,1,2,2
"1588","PA4851_08065",0.147,NA,0.104,1,NA,1,1,NA,0.671,4,NA,3
"1589","PA4851_08085",0.819,0.649,0.705,4,3,3,0.634,1,0.787,3,4,4
"1590","PA4851_08095",0.03,0.43,0.142,1,2,1,0.215,0.429,0.609,1,2,3
"1591","PA4851_08110",0.24,NA,0.379,1,NA,2,0.296,0.318,0.481,2,2,2
"1592","PA4851_08115",0.129,NA,0.31,1,NA,2,0.188,NA,0.366,1,NA,2
"1593","PA4851_08120",0.371,0.3,0.315,2,2,2,0.199,0.517,0.279,1,3,2
"1594","PA4851_08130",0.356,0.434,0.342,2,2,2,NA,NA,0.111,NA,NA,1
"1595","PA4851_08145",0.344,0.93,0.376,2,4,2,0.177,0.397,0.184,1,2,1
"1596","PA4851_08155",0.228,NA,NA,1,NA,NA,0.527,NA,0.637,3,NA,3
"1597","PA4851_08170",0.216,0.321,NA,1,2,NA,0.236,0.419,NA,1,2,NA
"1598","PA4851_08175",NA,0.321,NA,NA,2,NA,NA,0.342,NA,NA,2,NA
"1599","PA4851_08180",0.097,0.333,0.149,1,2,1,0.112,0.39,0.157,1,2,1
"1600","PA4851_08185",0.515,0.629,NA,3,3,NA,0.64,NA,NA,3,NA,NA
"1601","PA4851_08190",0.747,NA,0.013,3,NA,1,NA,NA,0.024,NA,NA,1
"1602","PA4851_08195",0.368,0.595,0.575,2,3,3,0.166,0.434,0.179,1,2,1
"1603","PA4851_08200",0.076,0.346,0.111,1,2,1,0.1,0.325,0.144,1,2,1
"1604","PA4851_08210",0.402,NA,0.74,2,NA,3,0.074,NA,0.228,1,NA,1
"1605","PA4851_08220",0.692,NA,0.619,3,NA,3,0.749,NA,0.677,3,NA,3
"1606","PA4851_08230",0.179,0.47,0.284,1,2,2,0.175,0.492,0.242,1,2,1
"1607","PA4851_08240",0.203,0.449,NA,1,2,NA,0.128,0.572,NA,1,3,NA
"1608","PA4851_08250",0.182,NA,0.423,1,NA,2,0.24,0.189,NA,1,1,NA
"1609","PA4851_08260",0.722,0.826,0.553,3,4,3,NA,NA,0.114,NA,NA,1
"1610","PA4851_08265",0.795,0.826,0.553,4,4,3,0.366,NA,0.322,2,NA,2
"1611","PA4851_08275",0.414,0.411,0.296,2,2,2,0.28,NA,0.351,2,NA,2
"1612","PA4851_08280",0.151,0.398,0.223,1,2,1,0.516,0.511,0.328,3,3,2
"1613","PA4851_08285",0.208,0.203,0.157,1,1,1,0.242,0.262,0.033,1,2,1
"1614","PA4851_08290",0.075,0.036,0.142,1,1,1,NA,0.043,NA,NA,1,NA
"1615","PA4851_08325",0.773,NA,0.705,4,NA,3,0.841,NA,0.787,4,NA,4
"1616","PA4851_08330",0.258,0.329,0.243,2,2,1,0.24,0.37,0.246,1,2,1
"1617","PA4851_08355",0.014,0.068,NA,1,1,NA,0.297,1,1,2,4,4
"1618","PA4851_08360",0.015,0.068,0.019,1,1,1,0.297,1,1,2,4,4
"1619","PA4851_08380",NA,0.3,NA,NA,2,NA,NA,0.285,NA,NA,2,NA
"1620","PA4851_08395",0.504,0.211,0.241,3,1,1,0.524,0.211,0.239,3,1,1
"1621","PA4851_08400",0.306,0.484,0.551,2,2,3,0.241,0.6,0.452,1,3,2
"1622","PA4851_08410",0.455,0.721,0.618,2,3,3,0.261,0.789,0.508,2,4,3
"1623","PA4851_08415",0.181,0.382,0.183,1,2,1,0.171,0.377,0.169,1,2,1
"1624","PA4851_08420",NA,0.321,NA,NA,2,NA,NA,0.487,NA,NA,2,NA
"1625","PA4851_08425",0.606,0.649,0.661,3,3,3,0.111,0.37,0.09,1,2,1
"1626","PA4851_08430",0.122,0.3,0.128,1,2,1,0.159,0.285,0.143,1,2,1
"1627","PA4851_08435",0.233,0.514,0.039,1,3,1,0.22,NA,0.146,1,NA,1
"1628","PA4851_08440",0.008,0.737,0.455,1,3,2,0.005,0.839,0.433,1,4,2
"1629","PA4851_08455",0.27,0.684,0.568,2,3,3,0.29,0.657,0.231,2,3,1
"1630","PA4851_08480",0.532,0.493,0.369,3,2,2,0.256,0.527,0.41,2,3,2
"1631","PA4851_08485",0.04,0.49,0.074,1,2,1,NA,NA,0.395,NA,NA,2
"1632","PA4851_08490",NA,0.382,NA,NA,2,NA,NA,0.325,NA,NA,2,NA
"1633","PA4851_08495",0.083,0.419,0.145,1,2,1,0.108,0.342,0.157,1,2,1
"1634","PA4851_08500",0.163,0.346,NA,1,2,NA,0.145,0.325,NA,1,2,NA
"1635","PA4851_08505",NA,0.346,NA,NA,2,NA,NA,0.325,NA,NA,2,NA
"1636","PA4851_08510",NA,NA,0.17,NA,NA,1,NA,NA,0.075,NA,NA,1
"1637","PA4851_08520",0.211,0.329,0.211,1,2,1,0.233,0.37,0.227,1,2,1
"1638","PA4851_08525",0.812,NA,0.714,4,NA,3,0.075,NA,0.068,1,NA,1
"1639","PA4851_08530",0.067,NA,0.208,1,NA,1,0.089,NA,0.088,1,NA,1
"1640","PA4851_08535",0.795,NA,0.674,4,NA,3,0.832,NA,0.674,4,NA,3
"1641","PA4851_08540",0.451,0.523,NA,2,3,NA,0.669,1,NA,3,4,NA
"1642","PA4851_08545",0.425,0.809,0.593,2,4,3,0.13,0.526,0.192,1,3,1
"1643","PA4851_08550",0.341,NA,NA,2,NA,NA,0.577,NA,NA,3,NA,NA
"1644","PA4851_08555",0.095,0.432,0.049,1,2,1,0.121,0.495,0.058,1,2,1
"1645","PA4851_08565",NA,NA,0.391,NA,NA,2,NA,NA,0.391,NA,NA,2
"1646","PA4851_08570",0.091,0.457,0.06,1,2,1,NA,0.355,NA,NA,2,NA
"1647","PA4851_08585",0.142,0.321,0.094,1,2,1,0.444,0.236,0.045,2,1,1
"1648","PA4851_08590",NA,0.432,NA,NA,2,NA,NA,0.434,NA,NA,2,NA
"1649","PA4851_08595",0.109,0.3,0.164,1,2,1,0.107,0.288,0.141,1,2,1
"1650","PA4851_08605",0.42,NA,0.258,2,NA,2,0.487,NA,0.293,2,NA,2
"1651","PA4851_08625",0.166,0.418,0.198,1,2,1,0.166,0.479,0.198,1,2,1
"1652","PA4851_08630",0.229,0.713,0.48,1,3,2,0.241,0.564,0.255,1,3,2
"1653","PA4851_08635",NA,NA,0.427,NA,NA,2,NA,NA,0.139,NA,NA,1
"1654","PA4851_08640",0.07,NA,0.243,1,NA,1,0.074,NA,0.246,1,NA,1
"1655","PA4851_08650",0.134,NA,0.236,1,NA,1,0.166,NA,0.93,1,NA,4
"1656","PA4851_08655",0.439,NA,NA,2,NA,NA,0.131,NA,NA,1,NA,NA
"1657","PA4851_08660",0.333,0.574,0.295,2,3,2,0.425,0.578,0.297,2,3,2
"1658","PA4851_08665",0.498,NA,0.334,2,NA,2,0.145,0.445,0.282,1,2,2
"1659","PA4851_08670",0.29,0.75,0.437,2,4,2,0.59,0.564,NA,3,3,NA
"1660","PA4851_08680",0.274,0.376,0.408,2,2,2,0.451,0.313,NA,2,2,NA
"1661","PA4851_08690",0.407,NA,0.368,2,NA,2,0.181,NA,0.164,1,NA,1
"1662","PA4851_08705",0.091,0.374,0.19,1,2,1,0.114,0.44,0.209,1,2,1
"1663","PA4851_08710",0.784,0.779,NA,4,4,NA,0.529,0.583,NA,3,3,NA
"1664","PA4851_08715",1,0.785,0.46,4,4,2,0.13,0.434,0.127,1,2,1
"1665","PA4851_08725",NA,0.169,0.06,NA,1,1,NA,NA,0.359,NA,NA,2
"1666","PA4851_08735",0.301,0.573,0.487,2,3,2,0.322,0.52,0.382,2,3,2
"1667","PA4851_08740",0.808,0.867,0.898,4,4,4,0.32,NA,0.58,2,NA,3
"1668","PA4851_08745",0.411,0.883,0.57,2,4,3,0.332,0.724,0.446,2,3,2
"1669","PA4851_08760",0.18,0.464,NA,1,2,NA,NA,0.428,NA,NA,2,NA
"1670","PA4851_08765",0.199,NA,0.383,1,NA,2,NA,NA,0.247,NA,NA,1
"1671","PA4851_08780",0.104,NA,NA,1,NA,NA,0.132,NA,NA,1,NA,NA
"1672","PA4851_08790",0.848,0.711,0.902,4,3,4,0.848,1,0.902,4,4,4
"1673","PA4851_08795",1,1,0.806,4,4,4,0.813,1,0.806,4,4,4
"1674","PA4851_08800",0.722,1,0.803,3,4,4,0.722,1,0.803,3,4,4
"1675","PA4851_08805",0.292,0.753,0.593,2,4,3,0.254,0.859,0.562,2,4,3
"1676","PA4851_08810",0.295,0.582,0.551,2,3,3,0.33,0.729,0.452,2,3,2
"1677","PA4851_08820",0.516,0.733,NA,3,3,NA,0.194,0.434,NA,1,2,NA
"1678","PA4851_08825",0.216,0.346,NA,1,2,NA,0.197,0.325,NA,1,2,NA
"1679","PA4851_08830",0.666,0.841,0.673,3,4,3,0.104,0.346,0.163,1,2,1
"1680","PA4851_08840",0.184,0.169,0.422,1,1,2,0.188,NA,0.596,1,NA,3
"1681","PA4851_08845",0.666,0.078,0.618,3,1,3,0.217,0.179,0.412,1,1,2
"1682","PA4851_08850",0.892,1,0.805,4,4,4,0.716,NA,0.524,3,NA,3
"1683","PA4851_08855",0.399,NA,0.028,2,NA,1,0.347,NA,0.215,2,NA,1
"1684","PA4851_08860",0.22,0.169,0.137,1,1,1,NA,NA,0.074,NA,NA,1
"1685","PA4851_08865",0.207,NA,0.287,1,NA,2,NA,NA,0.524,NA,NA,3
"1686","PA4851_08870",0.61,1,0.567,3,4,3,NA,1,0.567,NA,4,3
"1687","PA4851_08880",0.587,0.525,0.805,3,3,4,0.166,0.394,0.178,1,2,1
"1688","PA4851_08885",0.163,0.346,0.102,1,2,1,0.145,0.325,0.09,1,2,1
"1689","PA4851_08890",0.115,NA,0.088,1,NA,1,1,NA,0.852,4,NA,4
"1690","PA4851_08895",0.252,NA,0.243,2,NA,1,0.238,NA,0.246,1,NA,1
"1691","PA4851_08900",0.156,NA,0.651,1,NA,3,NA,NA,0.582,NA,NA,3
"1692","PA4851_08905",0.288,0.267,0.137,2,2,1,0.35,0.283,0.165,2,2,1
"1693","PA4851_08910",0.141,NA,0.067,1,NA,1,NA,NA,0.512,NA,NA,3
"1694","PA4851_08915",NA,NA,0.353,NA,NA,2,NA,NA,0.679,NA,NA,3
"1695","PA4851_08920",0.047,NA,0.027,1,NA,1,0.867,NA,1,4,NA,4
"1696","PA4851_08925",0.279,0.505,0.218,2,3,1,0.266,0.548,0.209,2,3,1
"1697","PA4851_08930",0.747,0.649,0.676,3,3,3,1,1,0.676,4,4,3
"1698","PA4851_08935",0.665,1,0.417,3,4,2,0.524,0.767,0.61,3,4,3
"1699","PA4851_08940",NA,NA,0.259,NA,NA,2,NA,NA,0.257,NA,NA,2
"1700","PA4851_08945",1,0.649,NA,4,3,NA,0.169,0.28,0.089,1,2,1
"1701","PA4851_08950",0.649,1,0.804,3,4,4,0.776,1,0.804,4,4,4
"1702","PA4851_08955",0.328,0.401,0.36,2,2,2,0.177,0.573,0.435,1,3,2
"1703","PA4851_08960",0.9,0.7,0.622,4,3,3,0.26,0.407,0.09,2,2,1
"1704","PA4851_08965",0.755,1,NA,4,4,NA,0.445,0.827,NA,2,4,NA
"1705","PA4851_08970",0.16,0.247,0.159,1,1,1,0.529,1,0.61,3,4,3
"1706","PA4851_08975",0.139,NA,0.385,1,NA,2,0.765,NA,0.41,4,NA,2
"1707","PA4851_08985",0.214,0.218,0.109,1,1,1,0.769,0.047,0.232,4,1,1
"1708","PA4851_08990",0.359,NA,0.947,2,NA,4,0.647,NA,0.405,3,NA,2
"1709","PA4851_09000",0.09,0.47,NA,1,2,NA,0.105,0.492,NA,1,2,NA
"1710","PA4851_09005",0.398,0.795,0.143,2,4,1,0.556,0.883,0.158,3,4,1
"1711","PA4851_09010",0.255,0.795,0.192,2,4,1,0.439,0.883,0.275,2,4,2
"1712","PA4851_09020",0.358,NA,0.527,2,NA,3,0.26,NA,0.763,2,NA,4
"1713","PA4851_09025",0.129,0.218,0.065,1,1,1,0.57,0.047,0.31,3,1,2
"1714","PA4851_09030",0.373,NA,0.527,2,NA,3,0.032,NA,0.816,1,NA,4
"1715","PA4851_09035",0.514,0.561,0.437,3,3,2,0.444,0.451,0.411,2,2,2
"1716","PA4851_09040",0.223,0.266,0.245,1,2,1,0.207,0.419,0.219,1,2,1
"1717","PA4851_09045",0.141,NA,0.194,1,NA,1,0.178,NA,0.222,1,NA,1
"1718","PA4851_09055",0.055,NA,0.215,1,NA,1,0.389,NA,0.045,2,NA,1
"1719","PA4851_09060",0.391,NA,NA,2,NA,NA,0.185,NA,NA,1,NA,NA
"1720","PA4851_09065",0.399,0.476,0.172,2,2,1,0.402,0.448,0.171,2,2,1
"1721","PA4851_09075",0.687,0.505,0.776,3,3,4,0.45,0.438,0.686,2,2,3
"1722","PA4851_09080",0.241,0.404,0.315,1,2,2,0.243,0.446,0.297,1,2,2
"1723","PA4851_09085",0.086,0.346,NA,1,2,NA,0.083,0.355,NA,1,2,NA
"1724","PA4851_09090",0.119,0.745,0.17,1,3,1,0.563,0.514,0.135,3,3,1
"1725","PA4851_09095",0.127,0.257,0.101,1,2,1,0.219,0.445,0.233,1,2,1
"1726","PA4851_09100",0.303,0.567,0.318,2,3,2,0.384,0.53,0.344,2,3,2
"1727","PA4851_09125",0.461,NA,0.653,2,NA,3,0.221,NA,0.245,1,NA,1
"1728","PA4851_09130",0.068,NA,0.278,1,NA,2,NA,NA,0.058,NA,NA,1
"1729","PA4851_09135",0.22,0.169,0.137,1,1,1,NA,NA,0.097,NA,NA,1
"1730","PA4851_09145",0.299,NA,0.227,2,NA,1,0.329,NA,0.245,2,NA,1
"1731","PA4851_09170",0.151,NA,0.159,1,NA,1,0.276,NA,0.275,2,NA,2
"1732","PA4851_09175",0.192,0.227,0.224,1,1,1,0.188,0.316,0.25,1,2,1
"1733","PA4851_09180",0.07,0.329,0.159,1,2,1,0.074,0.37,0.165,1,2,1
"1734","PA4851_09185",1,NA,0.7,4,NA,3,1,NA,0.806,4,NA,4
"1735","PA4851_09190",1,0.853,0.065,4,4,1,1,1,0.03,4,4,1
"1736","PA4851_09200",0.159,0.267,0.117,1,2,1,0.2,0.334,0.139,1,2,1
"1737","PA4851_09205",0.945,1,0.861,4,4,4,0.824,0.649,0.861,4,3,4
"1738","PA4851_09210",0.156,0.341,0.157,1,2,1,0.191,0.515,0.159,1,3,1
"1739","PA4851_09220",0.286,NA,0.147,2,NA,1,0.216,NA,0.032,1,NA,1
"1740","PA4851_09225",0.384,NA,0.173,2,NA,1,0.175,NA,0.211,1,NA,1
"1741","PA4851_09230",0.115,0.315,0.213,1,2,1,1,1,0.777,4,4,4
"1742","PA4851_09235",0.458,0.5,0.493,2,2,2,NA,0.5,0.609,NA,2,3
"1743","PA4851_09240",0.407,0.804,0.347,2,4,2,0.313,0.563,0.237,2,3,1
"1744","PA4851_09245",0.083,0.346,NA,1,2,NA,NA,0.176,NA,NA,1,NA
"1745","PA4851_09250",0.26,0.333,0.12,2,2,1,0.333,0.364,0.12,2,2,1
"1746","PA4851_09255",0.473,0.364,0.674,2,2,3,0.279,0.444,0.167,2,2,1
"1747","PA4851_09260",0.432,NA,0.432,2,NA,2,NA,NA,0.381,NA,NA,2
"1748","PA4851_09265",0.394,0.876,NA,2,4,NA,0.356,0.721,0.54,2,3,3
"1749","PA4851_09270",0.034,0.201,NA,1,1,NA,0.11,0.506,NA,1,3,NA
"1750","PA4851_09275",0.134,0.495,0.237,1,2,1,0.193,0.586,0.259,1,3,2
"1751","PA4851_09280",0.102,0.491,0.14,1,2,1,0.11,0.506,0.125,1,3,1
"1752","PA4851_09285",0.394,0.553,NA,2,3,NA,0.356,0.586,0.048,2,3,1
"1753","PA4851_09290",0.316,0.641,NA,2,3,NA,0.624,0.495,0.048,3,2,1
"1754","PA4851_09295",0.394,0.641,NA,2,3,NA,0.356,0.495,0.048,2,2,1
"1755","PA4851_09300",0.394,0.641,NA,2,3,NA,0.356,0.495,0.048,2,2,1
"1756","PA4851_09305",0.102,0.491,NA,1,2,NA,0.11,0.506,NA,1,3,NA
"1757","PA4851_09310",0.102,0.537,0.14,1,3,1,0.11,0.565,0.125,1,3,1
"1758","PA4851_09315",0.102,0.491,NA,1,2,NA,0.11,0.506,NA,1,3,NA
"1759","PA4851_09340",0.708,NA,0.721,3,NA,3,0.708,NA,0.457,3,NA,2
